pos,gender,id,legacyIds,﻿situacao,tipo,conjunto,pt,en,zh_hant,zh_hans,notas_2026
,,az-0579,,junta_de_freguesia,vocabulário,,preencher,to fill in,填寫,填写,
,,az-0863,situacao-assinar,junta_de_freguesia,vocabulário,,assinar,to sign,簽名,签名,
noun,m,az-0864,situacao-o-comprovativo-de-pagamento,junta_de_freguesia,vocabulário,,o comprovativo de pagamento,proof of payment,繳費憑證,缴费憑证,
,,az-0865,situacao-levantar-o-documento,junta_de_freguesia,vocabulário,,levantar o documento,to collect the document,領取文件,领取文件,
,,,,junta_de_freguesia,script,diálogo 2,"Bom dia, há Espaço Cidadão aqui na junta?","Good morning, is there a Citizen's Desk here at the junta?",早上好，這裡有公民服務站嗎？,早上好，这里有公民服务站吗？,
,,,,junta_de_freguesia,script,diálogo 2,"Há, sim. O que precisa de tratar?","Yes, there is. What do you need to do?",有的。您需要辦什麼？,有的。您需要办什么？,
,,,,junta_de_freguesia,script,diálogo 2,Queria ativar a Chave Móvel Digital.,I'd like to activate the Digital Mobile Key.,我想開通數字移動密鑰。,我想开通数字移动密钥。,
,,,,junta_de_freguesia,script,diálogo 2,Traga o título de residência e o telemóvel. Demora dez minutos.,Bring your residence permit and phone. It takes ten minutes.,帶居留證和手機來。十分鐘就好。,带居留证和手机來。十分钟就好。,
,,,,junta_de_freguesia,script,diálogo 2,Também fazem renovação do cartão de cidadão?,Do you also renew citizen cards?,你們也辦公民卡續期嗎？,你们也办公民卡续期吗？,
,,,,junta_de_freguesia,script,diálogo 2,"Fazemos, com marcação prévia.","We do, by prior appointment.",可以，需要提前預約。,可以，需要提前预约。,
,,,,junta_de_freguesia,script,diálogo 3,Preciso de um atestado de agregado familiar para o reagrupamento.,I need a household certificate for family reunification.,我需要一份家庭成員證明辦家庭團聚。,我需要一份家庭成员证明办家庭团聚。,
,,,,junta_de_freguesia,script,diálogo 3,Quem faz parte do agregado?,Who is part of the household?,家庭成員有哪些人？,家庭成员有哪些人？,
,,,,junta_de_freguesia,script,diálogo 3,"Eu, a minha mulher e os nossos dois filhos.","Me, my wife and our two children.",我、我妻子和我們的兩個孩子。,我、我妻子和我们的两个孩子。,
,,,,junta_de_freguesia,script,diálogo 3,Traga os documentos de todos e o contrato de arrendamento.,Bring everyone's documents and the rental contract.,帶上所有人的證件和租賃合同。,带上所有人的证件和租赁合同。,
,,,,junta_de_freguesia,script,diálogo 3,O atestado é válido por quanto tempo?,How long is the certificate valid?,證明有效期多久？,证明有效期多久？,
,,,,junta_de_freguesia,script,diálogo 3,Três meses a partir da emissão.,Three months from issuance.,自簽發起三個月。,自签发起三个月。,
,,,,junta_de_freguesia,cheat_sheet,,Há Espaço Cidadão aqui?,Is there a Citizen's Desk here?,這裡有公民服務站嗎？,这里有公民服务站吗？,
,,,,junta_de_freguesia,cheat_sheet,,Qual é o horário de atendimento?,What are the office hours?,辦公時間是什麼時候？,办公时间是什么时候？,
,,,,junta_de_freguesia,cheat_sheet,,Preciso do atestado de agregado familiar.,I need a household certificate.,我需要家庭成員證明。,我需要家庭成员证明。,
,,,,junta_de_freguesia,cheat_sheet,,Quero ativar a Chave Móvel Digital.,I want to activate the Digital Mobile Key.,我想開通數字移動密鑰。,我想开通数字移动密钥。,
,,,,junta_de_freguesia,cheat_sheet,,O documento é válido por quanto tempo?,How long is the document valid?,文件有效期多久？,文件有效期多久？,
noun,f,az-0866,situacao-a-consulta-aberta-do-dia,saude,vocabulário,,a consulta aberta / do dia,same-day walk-in appointment,當日門診,当日门诊,
noun,f,az-0867,situacao-a-dor-de-cabeca-de-garganta-de-dentes,saude,vocabulário,,a dor de cabeça / de garganta / de dentes,headache / sore throat / toothache,頭痛／喉嚨痛／牙痛,头痛／喉咙痛／牙痛,
noun,f,az-0868,situacao-a-gripe-a-constipacao,saude,vocabulário,,a gripe / a constipação,flu / cold,流感／感冒,流感／感冒,
noun,f,az-0869,situacao-a-tensao-alta,saude,vocabulário,,a tensão alta,high blood pressure,高血壓,高血压,
noun,f,az-0870,situacao-a-diabetes,saude,vocabulário,,a diabetes,diabetes,糖尿病,糖尿病,
,,az-0871,situacao-estar-gravida,saude,vocabulário,,estar grávida,to be pregnant,懷孕,懷孕,
noun,f,az-0872,situacao-a-vacina,saude,vocabulário,,a vacina,vaccine,疫苗,疫苗,
noun,m,az-0873,situacao-o-raio-x,saude,vocabulário,,o raio-X,X-ray,X光,X光,
noun,f,az-0874,situacao-a-analise-ao-sangue,saude,vocabulário,,a análise ao sangue,blood test,驗血,验血,
,,az-0875,situacao-em-jejum,saude,vocabulário,,em jejum,fasting (before a test),空腹,空腹,Blood tests usually require it
noun,m,az-0876,situacao-o-resultado,saude,vocabulário,,o resultado,result,結果,结果,
noun,m,az-0877,situacao-o-medico-especialista,saude,vocabulário,,o médico especialista,specialist doctor,專科醫生,专科医生,
noun,m,az-0878,situacao-o-encaminhamento-a-referenciacao,saude,vocabulário,,o encaminhamento / a referenciação,referral,轉診,转诊,GP referral needed for SNS specialists
noun,m,az-0879,situacao-o-seguro-de-saude,saude,vocabulário,,o seguro de saúde,health insurance,醫療保險,医疗保险,
,,az-0880,situacao-tomar-o-medicamento,saude,vocabulário,,tomar o medicamento,to take the medicine,服藥,服药,
,,az-0881,situacao-de-8-em-8-horas,saude,vocabulário,,de 8 em 8 horas,every 8 hours,每8小時一次,每8小时一次,
noun,f,az-0882,situacao-a-dose,saude,vocabulário,,a dose,dose,劑量,剂量,
noun,m,az-0883,situacao-o-medicamento-generico,saude,vocabulário,,o medicamento genérico,generic medicine,仿製藥（平價替代藥）,仿制药（平价替代药）,Cheaper; ask 'há genérico?' at the pharmacy
noun,m,az-0884,situacao-o-atestado-medico,saude,vocabulário,,o atestado médico,medical certificate,醫生證明,医生证明,
noun,f,az-0885,situacao-a-urgencia-pediatrica,saude,vocabulário,,a urgência pediátrica,paediatric A&E,兒科急診,儿科急诊,
,,,,saude,script,diálogo 2,"Boa noite, o meu filho tem febre alta há dois dias.","Good evening, my son has had a high fever for two days.",晚上好，我兒子高燒兩天了。,晚上好，我儿子高燒两天了。,
,,,,saude,script,diálogo 2,Vamos fazer a triagem. Que idade tem a criança?,We'll do triage. How old is the child?,我們先分診。孩子多大？,我们先分诊。孩子多大？,
,,,,saude,script,diálogo 2,Tem quatro anos. Também tem tosse e não come.,He's four. He also has a cough and isn't eating.,四歲。還咳嗽，不肯吃東西。,四岁。还咳嗽，不肯吃东西。,
,,,,saude,script,diálogo 2,Tome esta pulseira amarela e aguarde ser chamado.,Take this yellow wristband and wait to be called.,拿好這個黃色手環，等叫號。,拿好这个黄色手环，等叫号。,
,,,,saude,script,diálogo 2,É alérgico a algum medicamento?,Is he allergic to any medicine?,他對什麼藥物過敏嗎？,他对什么药物过敏吗？,
,,,,saude,script,diálogo 2,"Sim, à penicilina. Está escrito no boletim.","Yes, to penicillin. It's written in his health booklet.",對，對青黴素過敏。健康手冊上有寫。,对，对青霉素过敏。健康手册上有写。,
,,,,saude,script,diálogo 3,"Boa tarde, venho aviar esta receita.","Good afternoon, I've come to fill this prescription.",下午好，我來取這個處方的藥。,下午好，我來取这个处方的药。,
,,,,saude,script,diálogo 3,Tem o código da receita no telemóvel?,Do you have the prescription code on your phone?,您手機上有處方碼嗎？,您手机上有处方码吗？,
,,,,saude,script,diálogo 3,"Tenho, chegou por SMS. Há genérico?","I do, it came by SMS. Is there a generic?",有，短信收到的。有仿製藥嗎？,有，短信收到的。有仿制药吗？,
,,,,saude,script,diálogo 3,"Há, e fica mais barato. Toma um comprimido de 8 em 8 horas.","There is, and it's cheaper. Take one tablet every 8 hours.",有，而且更便宜。每8小時服一片。,有，而且更便宜。每8小时服一片。,
,,,,saude,script,diálogo 3,Com ou sem comida?,With or without food?,飯前還是飯後服？,饭前还是饭后服？,
,,,,saude,script,diálogo 3,De preferência depois das refeições.,Preferably after meals.,最好飯後服用。,最好饭后服用。,
,,,,saude,cheat_sheet,,Há consulta aberta hoje?,Is there a walk-in appointment today?,今天有當日門診嗎？,今天有当日门诊吗？,
,,,,saude,cheat_sheet,,Estou grávida de 12 semanas.,I'm 12 weeks pregnant.,我懷孕12週了。,我懷孕12周了。,
,,,,saude,cheat_sheet,,Tenho de vir em jejum?,Do I need to come fasting?,需要空腹來嗎？,需要空腹來吗？,
,,,,saude,cheat_sheet,,Há medicamento genérico?,Is there a generic version?,有仿製藥嗎？,有仿制药吗？,
,,,,saude,cheat_sheet,,Preciso de um atestado médico para o trabalho.,I need a medical certificate for work.,我需要一份醫生證明交給公司。,我需要一份医生证明交给公司。,
noun,m,az-0886,situacao-o-pedido-de-nacionalidade,aima,vocabulário,,o pedido de nacionalidade,citizenship application,入籍申請,入籍申请,
noun,f,az-0887,situacao-a-apostila-de-haia,aima,vocabulário,,a apostila (de Haia),(Hague) apostille,海牙認證,海牙认证,Foreign documents must be apostilled
noun,f,az-0888,situacao-a-traducao-certificada,aima,vocabulário,,a tradução certificada,certified translation,認證翻譯,认证翻译,
noun,f,az-0889,situacao-a-certidao-de-nascimento,aima,vocabulário,,a certidão de nascimento,birth certificate,出生證明,出生证明,
noun,m,az-0890,situacao-o-registo-criminal-do-pais-de-origem,aima,vocabulário,,o registo criminal do país de origem,criminal record from home country,原籍國無犯罪記錄,原籍國无犯罪记录,
noun,m,az-0891,situacao-o-visto-de-trabalho-de-estudo,aima,vocabulário,,o visto de trabalho / de estudo,work / study visa,工作簽證／學生簽證,工作签证／学生签证,
noun,f,az-0892,situacao-a-prorrogacao-de-permanencia,aima,vocabulário,,a prorrogação de permanência,extension of stay,延期居留,延期居留,
noun,m,az-0893,situacao-o-comprovativo-de-agendamento,aima,vocabulário,,o comprovativo de agendamento,proof of appointment,預約憑證,预约憑证,
noun,m,az-0894,situacao-o-numero-de-processo,aima,vocabulário,,o número de processo,case number,案件編號,案件編号,
noun,m,az-0895,situacao-o-estado-do-processo,aima,vocabulário,,o estado do processo,case status,案件狀態,案件状态,
noun,f,az-0896,situacao-a-notificacao,aima,vocabulário,,a notificação,official notification,官方通知,官方通知,
noun,m,az-0529,,aima,vocabulário,,o prazo,deadline,期限,期限,
,,az-0897,situacao-em-analise,aima,vocabulário,,em análise,under review,審核中,审核中,
,,az-0898,situacao-deferido-indeferido,aima,vocabulário,,deferido / indeferido,approved / rejected,獲批／被拒,获批／被拒,
noun,m,az-0899,situacao-o-vinculo-laboral,aima,vocabulário,,o vínculo laboral,employment relationship,勞動關係（在職證明）,劳动关係（在职证明）,
noun,m,az-0900,situacao-o-seguro-de-viagem-de-saude,aima,vocabulário,,o seguro de viagem / de saúde,travel / health insurance,旅行保險／醫療保險,旅行保险／医疗保险,
noun,f,az-0901,situacao-a-declaracao-da-entidade-patronal,aima,vocabulário,,a declaração da entidade patronal,employer's declaration,僱主聲明,雇主声明,
noun,m,az-0902,situacao-o-agregado-familiar,aima,vocabulário,,o agregado familiar,household / family unit,家庭成員,家庭成员,
noun,f,az-0903,situacao-a-residencia-legal,aima,vocabulário,,a residência legal,legal residence,合法居留,合法居留,
noun,m,az-0904,situacao-o-atendimento-presencial,aima,vocabulário,,o atendimento presencial,in-person service,現場辦理,现场办理,
,,,,aima,script,diálogo 2,"Bom dia, queria saber o estado do meu processo.","Good morning, I'd like to know the status of my case.",早上好，我想查詢我的案件狀態。,早上好，我想查询我的案件状态。,
,,,,aima,script,diálogo 2,Tem o número de processo?,Do you have the case number?,您有案件編號嗎？,您有案件編号吗？,
,,,,aima,script,diálogo 2,"Tenho, está neste comprovativo.","Yes, it's on this receipt.",有，在這張憑證上。,有，在这张憑证上。,
,,,,aima,script,diálogo 2,O processo está em análise. Falta um documento: o registo criminal apostilado.,The case is under review. One document is missing: the apostilled criminal record.,案件正在審核。缺一份文件：經海牙認證的無犯罪記錄。,案件正在审核。缺一份文件：经海牙认证的无犯罪记录。,
,,,,aima,script,diálogo 2,Posso entregar por email ou tem de ser presencial?,Can I submit it by email or must it be in person?,可以郵件提交還是必須到場？,可以邮件提交还是必须到场？,
,,,,aima,script,diálogo 2,"Pode carregar no portal, com o número de processo.","You can upload it on the portal, with your case number.",可以用案件編號在網站上上傳。,可以用案件編号在网站上上传。,
,,,,aima,script,diálogo 3,Quero pedir a nacionalidade. Que documentos preciso?,I want to apply for citizenship. What documents do I need?,我想申請入籍。需要哪些文件？,我想申请入籍。需要哪些文件？,
,,,,aima,script,diálogo 3,"Certidão de nascimento apostilada e traduzida, e registo criminal.","Apostilled and translated birth certificate, and criminal record.",經海牙認證並翻譯的出生證明，以及無犯罪記錄。,经海牙认证并翻译的出生证明，以及无犯罪记录。,
,,,,aima,script,diálogo 3,A tradução tem de ser certificada?,Does the translation have to be certified?,翻譯必須是認證的嗎？,翻译必须是认证的吗？,
,,,,aima,script,diálogo 3,"Sim, feita por tradutor certificado ou notário.","Yes, done by a certified translator or notary.",是的，由認證翻譯或公證處出具。,是的，由认证翻译或公证处出具。,
,,,,aima,script,diálogo 3,E preciso de prova de residência legal de cinco anos?,And do I need proof of five years' legal residence?,還需要五年合法居留證明嗎？,还需要五年合法居留证明吗？,
,,,,aima,script,diálogo 3,"Sim, contam os anos com autorização de residência válida.","Yes, years with a valid residence permit count.",是的，持有效居留許可的年份都計算在內。,是的，持有效居留許可的年份都计算在内。,
,,,,aima,cheat_sheet,,Qual é o estado do meu processo? Número: […],What's my case status? Number: […],我的案件狀態如何？編號：……,我的案件状态如何？編号：……,
,,,,aima,cheat_sheet,,Recebi esta notificação — o que devo fazer?,I received this notification — what should I do?,我收到這份通知——該怎麼辦？,我收到这份通知——该怎么办？,
,,,,aima,cheat_sheet,,Os documentos estão apostilados e traduzidos.,The documents are apostilled and translated.,文件已做海牙認證並翻譯。,文件已做海牙认证并翻译。,
,,,,aima,cheat_sheet,,Posso carregar o documento no portal?,Can I upload the document on the portal?,可以在網站上上傳文件嗎？,可以在网站上上传文件吗？,
,,,,aima,cheat_sheet,,Quero atualizar a morada no processo.,I want to update the address on my case.,我想更新案件中的地址。,我想更新案件中的地址。,
noun,f,az-0905,situacao-a-creche,escola,vocabulário,,a creche,nursery (0-3),託兒所,託儿所,
noun,m,az-0906,situacao-o-jardim-de-infancia-o-pre-escolar,escola,vocabulário,,o jardim de infância / o pré-escolar,kindergarten / preschool,幼兒園,幼儿园,
noun,m,az-0907,situacao-o-1-2-3-ciclo,escola,vocabulário,,o 1.º / 2.º / 3.º ciclo,primary / middle school cycles,小學低／中／高年級段,小学低／中／高年级段,
noun,m,az-0908,situacao-o-ensino-secundario,escola,vocabulário,,o ensino secundário,secondary school,高中,高中,
noun,f,az-0909,situacao-a-turma,escola,vocabulário,,a turma,class (group),班級,班级,
noun,m,az-0910,situacao-o-diretor-de-turma,escola,vocabulário,,o diretor de turma,form tutor / homeroom teacher,班主任,班主任,Your main contact at the school
noun,f,az-0911,situacao-a-caderneta-do-aluno,escola,vocabulário,,a caderneta do aluno,student's home-school book,學生聯絡手冊,学生联络手册,Where school-home messages are written
noun,m,az-0912,situacao-o-intervalo-o-recreio,escola,vocabulário,,o intervalo / o recreio,break / playground,課間休息／操場,课间休息／操场,
noun,f,az-0913,situacao-a-visita-de-estudo,escola,vocabulário,,a visita de estudo,school trip,校外教學,校外教学,
noun,f,az-0914,situacao-a-autorizacao,escola,vocabulário,,a autorização,permission slip,家長同意書,家长同意书,
noun,f,az-0915,situacao-a-falta,escola,vocabulário,,a falta,absence,缺勤,缺勤,
,,az-0916,situacao-justificar-a-falta,escola,vocabulário,,justificar a falta,to justify an absence,為缺勤提交說明,为缺勤提交说明,"Must be done within days, via caderneta or portal"
noun,m,az-0917,situacao-o-teste-a-avaliacao,escola,vocabulário,,o teste / a avaliação,test / assessment,測驗／評估,测验／评估,
noun,f-pl,az-0918,situacao-as-notas,escola,vocabulário,,as notas,grades,成績,成绩,
noun,m,az-0919,situacao-o-apoio-ao-estudo,escola,vocabulário,,o apoio ao estudo,study support,課後輔導,课后輔导,
noun,m,az-0920,situacao-o-plnm-portugues-lingua-nao-materna,escola,vocabulário,,o PLNM (Português Língua Não Materna),Portuguese as a non-native language,葡語非母語課程（PLNM）,葡语非母语课程（PLNM）,Extra Portuguese support — ask for it
noun,f,az-0921,situacao-a-equivalencia-de-estudos,escola,vocabulário,,a equivalência de estudos,recognition of foreign studies,學歷同等認證,学历同等认证,For children schooled abroad
noun,m,az-0922,situacao-o-cartao-do-aluno,escola,vocabulário,,o cartão do aluno,student card,學生卡,学生卡,
,,az-0923,situacao-carregar-o-cartao,escola,vocabulário,,carregar o cartão,to top up the card (canteen),給學生卡充值,给学生卡充值,
noun,m,az-0924,situacao-o-transporte-escolar,escola,vocabulário,,o transporte escolar,school transport,校車,校车,
,,,,escola,script,diálogo 2,"Boa tarde, sou a mãe do Wei, da turma 5.ºB.","Good afternoon, I'm Wei's mother, from class 5B.",下午好，我是5年級B班Wei的媽媽。,下午好，我是5年级B班Wei的媽媽。,
,,,,escola,script,diálogo 2,Muito prazer. O Wei está a adaptar-se bem.,Nice to meet you. Wei is adapting well.,幸會。Wei適應得不錯。,幸会。Wei适应得不错。,
,,,,escola,script,diálogo 2,Ele ainda tem dificuldades com o português.,He still struggles with Portuguese.,他葡語還是有困難。,他葡语还是有困难。,
,,,,escola,script,diálogo 2,Vou propor apoio de PLNM — aulas extra de língua.,I'll propose PLNM support — extra language classes.,我會申請PLNM輔導——額外的語言課。,我会申请PLNM輔导——额外的语言课。,
,,,,escola,script,diálogo 2,Como acompanho os trabalhos de casa?,How do I follow his homework?,我怎麼了解他的作業情況？,我怎么了解他的作业情况？,
,,,,escola,script,diálogo 2,Pela caderneta do aluno e pelo portal da escola.,Through the student book and the school portal.,通過學生聯絡手冊和學校網站。,通过学生联络手册和学校网站。,
,,,,escola,script,diálogo 3,"Bom dia, venho justificar a falta da minha filha.","Good morning, I've come to justify my daughter's absence.",早上好，我來為女兒的缺勤提交說明。,早上好，我來为女儿的缺勤提交说明。,
,,,,escola,script,diálogo 3,Qual foi o motivo?,What was the reason?,缺勤原因是什麼？,缺勤原因是什么？,
,,,,escola,script,diálogo 3,Esteve doente. Trago o atestado médico.,She was ill. I have the medical certificate.,她生病了。我帶了醫生證明。,她生病了。我带了医生证明。,
,,,,escola,script,diálogo 3,Perfeito. Entregue ao diretor de turma ou registe no portal.,Perfect. Give it to the form tutor or log it on the portal.,好的。交給班主任或在網站上登記。,好的。交给班主任或在网站上登记。,
,,,,escola,script,diálogo 3,Aproveito para carregar o cartão do almoço.,"While I'm here, I'll top up her lunch card.",順便給她的餐卡充值。,顺便给她的餐卡充值。,
,,,,escola,script,diálogo 3,Pode carregar aqui na secretaria ou por multibanco.,You can top up here at the office or by ATM reference.,可以在教務處充，也可以通過櫃員機繳費。,可以在教务处充，也可以通过柜员机缴费。,
,,,,escola,cheat_sheet,,Venho justificar a falta do meu filho / da minha filha.,I've come to justify my son's / daughter's absence.,我來為兒子／女兒的缺勤提交說明。,我來为儿子／女儿的缺勤提交说明。,
,,,,escola,cheat_sheet,,A minha filha precisa de apoio de PLNM.,My daughter needs PLNM support.,我女兒需要葡語非母語課程輔導。,我女儿需要葡语非母语课程輔导。,
,,,,escola,cheat_sheet,,Como peço a equivalência dos estudos do estrangeiro?,How do I apply for recognition of foreign studies?,如何申請國外學歷的同等認證？,如何申请國外学历的同等认证？,
,,,,escola,cheat_sheet,,Assino a autorização da visita de estudo.,I'm signing the school-trip permission slip.,我來簽校外教學同意書。,我來签校外教学同意书。,
,,,,escola,cheat_sheet,,Queria falar com o diretor de turma.,I'd like to speak with the form tutor.,我想和班主任談談。,我想和班主任谈谈。,
noun,m,az-0925,situacao-o-salario-minimo,iefp,vocabulário,,o salário mínimo,minimum wage,最低工資,最低工资,
noun,m,az-0926,situacao-o-recibo-de-vencimento,iefp,vocabulário,,o recibo de vencimento,payslip,工資單,工资单,
noun,m,az-0927,situacao-o-contrato-a-termo-sem-termo,iefp,vocabulário,,o contrato a termo / sem termo,fixed-term / permanent contract,固定期限合同／無固定期限合同,固定期限合同／无固定期限合同,
noun,m,az-0928,situacao-o-periodo-experimental,iefp,vocabulário,,o período experimental,probation period,試用期,试用期,
noun,f-pl,az-0929,situacao-as-ferias-pagas,iefp,vocabulário,,as férias pagas,paid holidays,帶薪年假,带薪年假,
noun,m,az-0930,situacao-o-subsidio-de-ferias-de-natal,iefp,vocabulário,,o subsídio de férias / de Natal,holiday / Christmas bonus (13th/14th month),假期津貼／聖誕津貼（雙糧）,假期津贴／圣诞津贴（双粮）,Legally owed — 14 payments per year is standard
noun,f-pl,az-0392,,iefp,vocabulário,,as horas extraordinárias,overtime,加班,加班,
noun,m,az-0931,situacao-o-despedimento,iefp,vocabulário,,o despedimento,dismissal,解僱,解雇,
noun,f,az-0932,situacao-a-rescisao-do-contrato,iefp,vocabulário,,a rescisão do contrato,contract termination,解除合同,解除合同,
noun,m,az-0933,situacao-o-pre-aviso,iefp,vocabulário,,o pré-aviso,notice period,預先通知期,预先通知期,
noun,f,az-0934,situacao-a-indemnizacao-a-compensacao,iefp,vocabulário,,a indemnização / a compensação,severance / compensation,賠償金／補償金,赔偿金／补偿金,
noun,f,az-0935,situacao-a-act-autoridade-para-as-condicoes-do-trabalho,iefp,vocabulário,,a ACT (Autoridade para as Condições do Trabalho),Labour Conditions Authority,勞動監察局（ACT）,劳动监察局（ACT）,Where to report unpaid wages or abuse
,,az-0936,situacao-apresentar-queixa,iefp,vocabulário,,apresentar queixa,to file a complaint,投訴／申訴,投诉／申诉,
noun,m,az-0937,situacao-o-sindicato,iefp,vocabulário,,o sindicato,trade union,工會,工会,
noun,f,az-0938,situacao-a-agencia-de-trabalho-temporario,iefp,vocabulário,,a agência de trabalho temporário,temp agency,勞務派遣公司,劳务派遣公司,
noun,f,az-0939,situacao-a-candidatura-espontanea,iefp,vocabulário,,a candidatura espontânea,unsolicited application,主動求職申請,主动求职申请,
noun,f,az-0940,situacao-a-entrevista-de-emprego,iefp,vocabulário,,a entrevista de emprego,job interview,求職面試,求职面试,
noun,m,az-0941,situacao-o-estagio-profissional,iefp,vocabulário,,o estágio profissional,professional internship (IEFP measure),職業實習（IEFP項目）,职业实习（IEFP项目）,
noun,m,az-0942,situacao-o-curso-de-portugues-para-estrangeiros,iefp,vocabulário,,o curso de português para estrangeiros,Portuguese course for foreigners,對外葡語課程,对外葡语课程,Free via IEFP/schools — ask to enrol
noun,m,az-0943,situacao-o-certificado-de-formacao,iefp,vocabulário,,o certificado de formação,training certificate,培訓證書,培训证书,
,,,,iefp,script,diálogo 2,"Bom dia, o meu patrão não me pagou o último mês.","Good morning, my boss didn't pay me last month's wages.",早上好，老闆沒付我上個月的工資。,早上好，老板没付我上个月的工资。,
,,,,iefp,script,diálogo 2,Tem contrato de trabalho e recibos de vencimento?,Do you have a work contract and payslips?,您有勞動合同和工資單嗎？,您有劳动合同和工资单吗？,
,,,,iefp,script,diálogo 2,"Tenho contrato, mas nunca recebi recibos.","I have a contract, but I never received payslips.",有合同，但從沒拿到過工資單。,有合同，但从没拿到过工资单。,
,,,,iefp,script,diálogo 2,Isso é irregular. Pode apresentar queixa na ACT.,That's irregular. You can file a complaint with the ACT.,這不合規。您可以向勞動監察局投訴。,这不合规。您可以向劳动监察局投诉。,
,,,,iefp,script,diálogo 2,A queixa é anónima? Tenho medo de perder o emprego.,Is the complaint anonymous? I'm afraid of losing my job.,投訴是匿名的嗎？我怕丟了工作。,投诉是匿名的吗？我怕丟了工作。,
,,,,iefp,script,diálogo 2,Pode pedir confidencialidade. E o despedimento por queixa é ilegal.,You can request confidentiality. And dismissal for complaining is illegal.,可以要求保密。而且因投訴而解僱是違法的。,可以要求保密。而且因投诉而解雇是违法的。,
,,,,iefp,script,diálogo 3,Queria inscrever-me num curso de formação.,I'd like to enrol in a training course.,我想報名參加培訓課程。,我想報名參加培训课程。,
,,,,iefp,script,diálogo 3,"Há vagas em restauração, limpeza industrial e português para estrangeiros.","There are places in catering, industrial cleaning and Portuguese for foreigners.",餐飲、工業清潔和對外葡語課程都有名額。,餐饮、工业清洁和对外葡语课程都有名额。,
,,,,iefp,script,diálogo 3,O curso de português é pago?,Is the Portuguese course paid?,葡語課程收費嗎？,葡语课程收费吗？,
,,,,iefp,script,diálogo 3,"É gratuito, e pode dar acesso a uma bolsa de formação.","It's free, and may include a training allowance.",免費，還可能有培訓補貼。,免费，还可能有培训补贴。,
,,,,iefp,script,diálogo 3,Que horário tem? Trabalho durante o dia.,What's the schedule? I work during the day.,上課時間是什麼？我白天要上班。,上课时间是什么？我白天要上班。,
,,,,iefp,script,diálogo 3,"Há turmas pós-laborais, à noite.","There are after-work classes, in the evening.",有晚間的下班後班次。,有晚间的下班后班次。,
,,,,iefp,cheat_sheet,,Qual é o salário mínimo atual?,What's the current minimum wage?,現在的最低工資是多少？,现在的最低工资是多少？,
,,,,iefp,cheat_sheet,,Tenho direito a subsídio de férias e de Natal.,I'm entitled to holiday and Christmas bonuses.,我有權領取假期津貼和聖誕津貼。,我有权领取假期津贴和圣诞津贴。,
,,,,iefp,cheat_sheet,,O contrato é a termo ou sem termo?,Is the contract fixed-term or permanent?,合同是固定期限還是無固定期限？,合同是固定期限还是无固定期限？,
,,,,iefp,cheat_sheet,,Quero apresentar queixa na ACT.,I want to file a complaint with the ACT.,我要向勞動監察局投訴。,我要向劳动监察局投诉。,
,,,,iefp,cheat_sheet,,Quero inscrever-me no curso de português.,I want to enrol in the Portuguese course.,我想報名葡語課程。,我想報名葡语课程。,
noun,f,az-0944,situacao-a-pensao-a-reforma,seguranca_social,vocabulário,,a pensão / a reforma,pension / retirement,養老金／退休,养老金／退休,
noun,m,az-0945,situacao-o-subsidio-de-doenca,seguranca_social,vocabulário,,o subsídio de doença,sickness benefit,疾病津貼,疾病津贴,
noun,f,az-0946,situacao-a-licenca-de-maternidade-paternidade,seguranca_social,vocabulário,,a licença de maternidade / paternidade,maternity / paternity leave,產假／陪產假,产假／陪产假,
noun,m,az-0947,situacao-o-subsidio-parental,seguranca_social,vocabulário,,o subsídio parental,parental benefit,育兒津貼,育儿津贴,
noun,m,az-0948,situacao-o-abono-pre-natal,seguranca_social,vocabulário,,o abono pré-natal,prenatal allowance,產前津貼,产前津贴,
noun,f,az-0949,situacao-a-prestacao-social,seguranca_social,vocabulário,,a prestação social,social benefit / welfare payment,社會福利金,社会福利金,
noun,m,az-0950,situacao-o-escalao-de-rendimentos,seguranca_social,vocabulário,,o escalão de rendimentos,income bracket,收入級距,收入级距,
noun,f,az-0951,situacao-a-declaracao-trimestral,seguranca_social,vocabulário,,a declaração trimestral,quarterly declaration (self-employed),季度申報（自僱）,季度申報（自雇）,"Due in Jan, Apr, Jul, Oct"
noun,f,az-0952,situacao-a-taxa-contributiva,seguranca_social,vocabulário,,a taxa contributiva,contribution rate,供款費率,供款费率,
noun,f,az-0953,situacao-a-isencao-de-contribuicoes,seguranca_social,vocabulário,,a isenção de contribuições,contributions exemption,供款豁免,供款豁免,First 12 months for new freelancers
noun,m,az-0954,situacao-o-primeiro-ano-de-atividade,seguranca_social,vocabulário,,o primeiro ano de atividade,first year of activity,開業第一年,开业第一年,
noun,f,az-0955,situacao-a-divida-a-seguranca-social,seguranca_social,vocabulário,,a dívida à Segurança Social,social security debt,社保欠款,社保欠款,
noun,m,az-0956,situacao-o-plano-prestacional,seguranca_social,vocabulário,,o plano prestacional,instalment plan,分期還款計劃,分期还款计划,
,,az-0957,situacao-atualizar-o-iban,seguranca_social,vocabulário,,atualizar o IBAN,to update the IBAN (for payments),更新收款帳戶（IBAN）,更新收款账户（IBAN）,
noun,m,az-0577,,seguranca_social,vocabulário,,o requerimento,application form,申請表,申请表,
,,az-0958,situacao-submeter-online,seguranca_social,vocabulário,,submeter online,to submit online,在線提交,在线提交,
